speciesID	numOriginal	numFilteredOut	percentFilteredOut	numDuplicatesRemoved	percentDuplicatesRemoved	percentRemoved	numLeft	percentLeft
GCF_018141185.1	2151	9	0.42	7	0.33	0.74	2135	99.26
GCF_000334895.1	3462	85	2.46	0	0.0	2.46	3377	97.54
GCF_009674625.1	3455	12	0.35	0	0.0	0.35	3443	99.65
GCF_032594435.1	1610	18	1.12	1	0.06	1.18	1591	98.82
GCF_000258515.1	1864	31	1.66	0	0.0	1.66	1833	98.34
GCF_020567525.1	3970	29	0.73	2	0.05	0.78	3939	99.22
GCF_000723845.1	3854	35	0.91	1	0.03	0.93	3818	99.07
GCF_014646875.1	2989	105	3.51	0	0.0	3.51	2884	96.49
GCF_024662215.1	2866	18	0.63	27	0.94	1.57	2821	98.43
GCF_035656455.1	3634	55	1.51	1	0.03	1.54	3578	98.46
GCF_000012285.1	2319	29	1.25	0	0.0	1.25	2290	98.75
GCF_013267195.1	3325	49	1.47	0	0.0	1.47	3276	98.53
GCF_000455345.1	3832	42	1.1	0	0.0	1.1	3790	98.9
GCF_000745485.1	3286	25	0.76	0	0.0	0.76	3261	99.24
GCF_032714475.1	1823	33	1.81	0	0.0	1.81	1790	98.19
GCF_000337895.1	3599	170	4.72	0	0.0	4.72	3429	95.28
GCF_900113615.1	3145	67	2.13	3	0.1	2.23	3075	97.77
GCF_004521895.1	3727	55	1.48	38	1.02	2.5	3634	97.5
GCF_037031285.1	3108	67	2.16	0	0.0	2.16	3041	97.84
GCF_000152265.2	1921	19	0.99	25	1.3	2.29	1877	97.71
GCF_025998175.1	2079	4	0.19	0	0.0	0.19	2075	99.81
GCF_900167955.1	1823	17	0.93	0	0.0	0.93	1806	99.07
GCF_904067545.1	2176	8	0.37	0	0.0	0.37	2168	99.63
GCF_042661865.1	3572	384	10.75	1	0.03	10.78	3187	89.22
GCF_005406325.1	3878	69	1.78	3	0.08	1.86	3806	98.14
GCF_003086415.1	519	7	1.35	0	0.0	1.35	512	98.65
GCF_028747785.1	5018	128	2.55	95	1.89	4.44	4795	95.56
GCF_023167465.1	1631	15	0.92	0	0.0	0.92	1616	99.08
GCF_017873815.1	3049	68	2.23	0	0.0	2.23	2981	97.77
GCF_001402945.1	1874	70	3.74	0	0.0	3.74	1804	96.26
GCF_000474235.1	2805	278	9.91	2	0.07	9.98	2525	90.02
GCF_000015145.1	1778	33	1.86	0	0.0	1.86	1745	98.14
GCF_000023985.1	1617	33	2.04	0	0.0	2.04	1584	97.96
GCF_032113415.1	4058	121	2.98	128	3.15	6.14	3809	93.86
GCF_000009965.1	2306	16	0.69	5	0.22	0.91	2285	99.09
GCF_000730285.1	3333	33	0.99	10	0.3	1.29	3290	98.71
GCF_000008665.1	2512	43	1.71	10	0.4	2.11	2459	97.89
GCF_021249345.1	3281	20	0.61	1	0.03	0.64	3260	99.36
GCF_003385755.1	1780	13	0.73	0	0.0	0.73	1767	99.27
GCF_000023945.1	3009	31	1.03	0	0.0	1.03	2978	98.97
GCF_000194625.1	2143	18	0.84	17	0.79	1.63	2108	98.37
GCF_000739555.1	3104	157	5.06	0	0.0	5.06	2947	94.94
GCF_000970205.1	3520	97	2.76	20	0.57	3.32	3403	96.68
GCF_023746595.1	2080	11	0.53	0	0.0	0.53	2069	99.47
GCF_030464345.1	3128	43	1.37	1	0.03	1.41	3084	98.59
GCF_004765805.1	3967	29	0.73	68	1.71	2.45	3870	97.55
GCF_008152015.1	2362	31	1.31	0	0.0	1.31	2331	98.69
GCF_000217715.1	4271	49	1.15	0	0.0	1.15	4222	98.85
GCF_008326425.1	2630	86	3.27	2	0.08	3.35	2542	96.65
GCF_000337535.1	4490	183	4.08	0	0.0	4.08	4307	95.92
GCF_026586625.1	4386	55	1.25	0	0.0	1.25	4331	98.75
GCF_003342675.1	3898	69	1.77	2	0.05	1.82	3827	98.18
GCF_032714615.1	1861	1	0.05	2	0.11	0.16	1858	99.84
GCF_043677095.1	4345	88	2.03	0	0.0	2.03	4257	97.97
GCF_002286985.1	3382	44	1.3	1	0.03	1.33	3337	98.67
GCF_009729055.1	3036	128	4.22	6	0.2	4.41	2902	95.59
GCF_024218795.1	4793	102	2.13	103	2.15	4.28	4588	95.72
GCF_031823395.1	4090	96	2.35	0	0.0	2.35	3994	97.65
GCF_013402875.1	4265	64	1.5	1	0.02	1.52	4200	98.48
GCF_051414055.1	4788	83	1.73	0	0.0	1.73	4705	98.27
GCF_008122205.1	5137	124	2.41	1	0.02	2.43	5012	97.57
GCF_900188065.1	3355	102	3.04	1	0.03	3.07	3252	96.93
GCF_029338335.1	5526	133	2.41	32	0.58	2.99	5361	97.01
GCF_000336915.1	3510	87	2.48	0	0.0	2.48	3423	97.52
GCF_017094485.1	3126	32	1.02	3	0.1	1.12	3091	98.88
GCF_005222525.1	2370	22	0.93	0	0.0	0.93	2348	99.07
GCF_900110465.1	5252	225	4.28	15	0.29	4.57	5012	95.43
GCF_032944295.1	2644	17	0.64	0	0.0	0.64	2627	99.36
GCF_051414115.1	3131	28	0.89	0	0.0	0.89	3103	99.11
GCF_009729545.1	2424	57	2.35	3	0.12	2.48	2364	97.52
GCF_008831545.1	4426	27	0.61	1	0.02	0.63	4398	99.37
GCF_019823105.1	3748	72	1.92	5	0.13	2.05	3671	97.95
GCF_003841505.1	4392	125	2.85	5	0.11	2.96	4262	97.04
GCF_023077655.1	4664	31	0.66	498	10.68	11.34	4135	88.66
GCF_024449025.1	3325	123	3.7	0	0.0	3.7	3202	96.3
GCF_000008265.1	1585	7	0.44	0	0.0	0.44	1578	99.56
GCF_023028105.1	4542	92	2.03	0	0.0	2.03	4450	97.97
GCF_042663225.1	3577	15	0.42	0	0.0	0.42	3562	99.58
GCF_004698125.1	4371	37	0.85	30	0.69	1.53	4304	98.47
GCF_900110535.1	3081	23	0.75	0	0.0	0.75	3058	99.25
GCF_900102375.1	3157	47	1.49	7	0.22	1.71	3103	98.29
GCF_026616205.1	3093	15	0.48	14	0.45	0.94	3064	99.06
GCF_000371805.1	1368	15	1.1	0	0.0	1.1	1353	98.9
GCF_029633915.1	2319	10	0.43	9	0.39	0.82	2300	99.18
GCF_025517525.1	4289	101	2.35	1	0.02	2.38	4187	97.62
GCF_029490015.1	3489	28	0.8	0	0.0	0.8	3461	99.2
GCF_000013725.1	2576	99	3.84	29	1.13	4.97	2448	95.03
GCF_002078355.1	1806	14	0.78	14	0.78	1.55	1778	98.45
GCF_013343295.1	2259	32	1.42	0	0.0	1.42	2227	98.58
GCF_000337595.1	4462	209	4.68	0	0.0	4.68	4253	95.32
GCF_024494655.1	3656	113	3.09	35	0.96	4.05	3508	95.95
GCF_000017165.1	1725	23	1.33	17	0.99	2.32	1685	97.68
GCF_014876775.1	1778	9	0.51	0	0.0	0.51	1769	99.49
GCF_016906025.1	4922	112	2.28	0	0.0	2.28	4810	97.72
GCF_000015825.1	2465	7	0.28	14	0.57	0.85	2444	99.15
GCF_003605635.1	3107	96	3.09	6	0.19	3.28	3005	96.72
GCF_023238205.1	4618	57	1.23	2	0.04	1.28	4559	98.72
GCF_003336245.1	3636	116	3.19	3	0.08	3.27	3517	96.73
GCF_026586675.1	3203	160	5.0	1	0.03	5.03	3042	94.97
GCF_900113245.1	3591	29	0.81	0	0.0	0.81	3562	99.19
GCF_000336695.1	3079	144	4.68	0	0.0	4.68	2935	95.32
GCF_900107195.1	3693	92	2.49	0	0.0	2.49	3601	97.51
GCF_001484195.1	2619	116	4.43	2	0.08	4.51	2501	95.49
GCF_004765785.1	4336	68	1.57	10	0.23	1.8	4258	98.2
GCF_039522665.1	3577	43	1.2	1	0.03	1.23	3533	98.77
GCF_900103415.1	2381	39	1.64	3	0.13	1.76	2339	98.24
GCF_000591055.1	2898	100	3.45	19	0.66	4.11	2779	95.89
GCF_000016385.1	2476	31	1.25	3	0.12	1.37	2442	98.63
GCF_900111645.1	2287	54	2.36	2	0.09	2.45	2231	97.55
GCF_025231485.1	4457	48	1.08	57	1.28	2.36	4352	97.64
GCF_900095295.1	2343	9	0.38	5	0.21	0.6	2329	99.4
GCF_023703795.1	3953	90	2.28	19	0.48	2.76	3844	97.24
GCF_003852155.1	2885	264	9.15	43	1.49	10.64	2578	89.36
GCF_037031225.1	3661	18	0.49	0	0.0	0.49	3643	99.51
GCF_037338445.1	4269	78	1.83	174	4.08	5.9	4017	94.1
GCF_018132105.1	2243	29	1.29	1	0.04	1.34	2213	98.66
GCF_026891935.1	1945	10	0.51	4	0.21	0.72	1931	99.28
GCF_000455365.1	3735	116	3.11	0	0.0	3.11	3619	96.89
GCF_000765475.1	2472	31	1.25	7	0.28	1.54	2434	98.46
GCF_037914945.1	4448	82	1.84	2	0.04	1.89	4364	98.11
GCF_024372745.1	2321	11	0.47	1	0.04	0.52	2309	99.48
GCF_003430825.1	3674	51	1.39	14	0.38	1.77	3609	98.23
GCF_002177135.1	3830	58	1.51	0	0.0	1.51	3772	98.49
GCF_014646795.1	1684	16	0.95	0	0.0	0.95	1668	99.05
GCF_014647475.1	3471	40	1.15	0	0.0	1.15	3431	98.85
GCF_000092185.1	1412	13	0.92	0	0.0	0.92	1399	99.08
GCF_001282785.1	2898	44	1.52	1	0.03	1.55	2853	98.45
GCF_001458655.1	2414	5	0.21	15	0.62	0.83	2394	99.17
GCF_000022445.1	2816	122	4.33	8	0.28	4.62	2686	95.38
GCF_000337675.1	4418	119	2.69	2	0.05	2.74	4297	97.26
GCF_000017625.1	2501	8	0.32	0	0.0	0.32	2493	99.68
GCF_003675875.1	4159	46	1.11	10	0.24	1.35	4103	98.65
GCF_000337515.1	3187	44	1.38	0	0.0	1.38	3143	98.62
GCF_000993805.1	1715	14	0.82	0	0.0	0.82	1701	99.18
GCF_009729015.1	2602	78	3.0	0	0.0	3.0	2524	97.0
GCF_024298825.1	4086	22	0.54	0	0.0	0.54	4064	99.46
GCF_002156965.1	1670	7	0.42	0	0.0	0.42	1663	99.58
GCF_000246985.2	2463	63	2.56	11	0.45	3.0	2389	97.0
GCF_004340645.1	2108	43	2.04	20	0.95	2.99	2045	97.01
GCF_010119195.1	3820	25	0.65	1	0.03	0.68	3794	99.32
GCF_004310395.1	1255	25	1.99	1	0.08	2.07	1229	97.93
GCF_008245225.1	4028	101	2.51	0	0.0	2.51	3927	97.49
GCF_035666295.1	3862	52	1.35	4	0.1	1.45	3806	98.55
GCF_000190315.1	2483	14	0.56	4	0.16	0.72	2465	99.28
GCF_000215995.1	1885	33	1.75	0	0.0	1.75	1852	98.25
GCF_013402815.2	4673	174	3.72	6	0.13	3.85	4493	96.15
GCF_000275865.1	2437	7	0.29	1	0.04	0.33	2429	99.67
GCF_013407185.1	2589	12	0.46	3	0.12	0.58	2574	99.42
GCF_032594095.1	1985	28	1.41	1	0.05	1.46	1956	98.54
GCF_902827225.1	1575	31	1.97	2	0.13	2.1	1542	97.9
GCF_000970285.1	4471	102	2.28	22	0.49	2.77	4347	97.23
GCF_000204925.1	1927	16	0.83	0	0.0	0.83	1911	99.17
GCF_002355635.1	3011	88	2.92	6	0.2	3.12	2917	96.88
GCF_029167045.1	2446	80	3.27	14	0.57	3.84	2352	96.16
GCF_000220175.1	1898	2	0.11	0	0.0	0.11	1896	99.89
GCF_023703775.1	3564	56	1.57	1	0.03	1.6	3507	98.4
GCF_024500045.1	2523	20	0.79	1	0.04	0.83	2502	99.17
GCF_017357105.1	4075	75	1.84	0	0.0	1.84	4000	98.16
GCF_000337355.1	3571	128	3.58	0	0.0	3.58	3443	96.42
GCF_900156475.1	4144	120	2.9	0	0.0	2.9	4024	97.1
GCF_003201765.2	2305	15	0.65	0	0.0	0.65	2290	99.35
GCF_000223905.1	3877	62	1.6	3	0.08	1.68	3812	98.32
GCF_019633745.1	2635	23	0.87	0	0.0	0.87	2612	99.13
GCF_020618475.1	7734	323	4.18	13	0.17	4.34	7398	95.66
GCF_004143485.2	3850	68	1.77	61	1.58	3.35	3721	96.65
GCF_000151105.2	2232	17	0.76	0	0.0	0.76	2215	99.24
GCF_000336715.1	4171	234	5.61	2	0.05	5.66	3935	94.34
GCF_039522565.1	3365	44	1.31	0	0.0	1.31	3321	98.69
GCF_000317795.1	1522	5	0.33	1	0.07	0.39	1516	99.61
GCF_026891975.1	2046	5	0.24	1	0.05	0.29	2040	99.71
GCF_000336615.1	4245	116	2.73	0	0.0	2.73	4129	97.27
GCF_036967215.1	2781	47	1.69	17	0.61	2.3	2717	97.7
GCF_013340765.1	1618	17	1.05	4	0.25	1.3	1597	98.7
GCF_013401515.1	4283	46	1.07	1	0.02	1.1	4236	98.9
GCF_000195935.2	1919	16	0.83	0	0.0	0.83	1903	99.17
GCF_000235565.1	2517	18	0.72	14	0.56	1.27	2485	98.73
GCF_000769655.1	2283	31	1.36	0	0.0	1.36	2252	98.64
GCF_900100875.1	3818	38	1.0	0	0.0	1.0	3780	99.0
GCF_000446015.1	1876	7	0.37	0	0.0	0.37	1869	99.63
GCF_036429475.1	4161	109	2.62	7	0.17	2.79	4045	97.21
GCF_031624635.1	4672	70	1.5	0	0.0	1.5	4602	98.5
GCF_024494725.1	3362	63	1.87	3	0.09	1.96	3296	98.04
GCF_003111605.1	1590	10	0.63	0	0.0	0.63	1580	99.37
GCF_004681185.1	5072	115	2.27	2	0.04	2.31	4955	97.69
GCF_002156705.1	3797	79	2.08	16	0.42	2.5	3702	97.5
GCF_024296665.1	3761	45	1.2	76	2.02	3.22	3640	96.78
GCF_002952775.1	3304	64	1.94	7	0.21	2.15	3233	97.85
GCF_010119205.1	3922	31	0.79	0	0.0	0.79	3891	99.21
GCF_029338515.1	4635	48	1.04	151	3.26	4.29	4436	95.71
GCF_000024185.1	2224	21	0.94	9	0.4	1.35	2194	98.65
GCF_006274605.1	2405	36	1.5	0	0.0	1.5	2369	98.5
GCF_000495475.1	3565	82	2.3	1	0.03	2.33	3482	97.67
GCF_002214485.1	1955	22	1.13	0	0.0	1.13	1933	98.87
GCF_000337175.1	4064	187	4.6	0	0.0	4.6	3877	95.4
GCF_024464595.1	3725	70	1.88	1	0.03	1.91	3654	98.09
GCF_024138165.1	5032	51	1.01	166	3.3	4.31	4815	95.69
GCF_000969885.1	2744	31	1.13	7	0.26	1.38	2706	98.62
GCF_003201675.2	2592	142	5.48	27	1.04	6.52	2423	93.48
GCF_900116205.1	4109	174	4.23	1	0.02	4.26	3934	95.74
GCF_000725425.1	1977	6	0.3	0	0.0	0.3	1971	99.7
GCF_009663395.1	2972	31	1.04	0	0.0	1.04	2941	98.96
GCF_000336875.1	3641	173	4.75	1	0.03	4.78	3467	95.22
GCF_002214585.1	2129	4	0.19	0	0.0	0.19	2125	99.81
GCF_002287195.1	1651	13	0.79	0	0.0	0.79	1638	99.21
GCF_023698535.1	4215	133	3.16	9	0.21	3.37	4073	96.63
GCF_020150815.1	3738	60	1.61	1	0.03	1.63	3677	98.37
GCF_002287215.1	1697	3	0.18	0	0.0	0.18	1694	99.82
GCF_000063445.1	3136	11	0.35	19	0.61	0.96	3106	99.04
GCF_018228765.1	2952	141	4.78	0	0.0	4.78	2811	95.22
GCF_021023085.1	3096	12	0.39	0	0.0	0.39	3084	99.61
GCF_004116405.1	4859	183	3.77	5	0.1	3.87	4671	96.13
GCF_000337415.1	3383	98	2.9	0	0.0	2.9	3285	97.1
GCF_002494345.1	4397	79	1.8	10	0.23	2.02	4308	97.98
GCF_030127105.1	4619	172	3.72	120	2.6	6.32	4327	93.68
GCF_019669965.1	2595	5	0.19	3	0.12	0.31	2587	99.69
GCF_023276355.1	3065	88	2.87	4	0.13	3.0	2973	97.0
GCF_020515625.1	4540	74	1.63	0	0.0	1.63	4466	98.37
GCF_023169545.1	726	3	0.41	0	0.0	0.41	723	99.59
GCF_000025505.1	2573	16	0.62	22	0.86	1.48	2535	98.52
GCF_007671725.1	3168	26	0.82	1	0.03	0.85	3141	99.15
GCF_017873415.1	2887	20	0.69	0	0.0	0.69	2867	99.31
GCF_004126515.1	3689	155	4.2	21	0.57	4.77	3513	95.23
GCF_902383905.1	1851	12	0.65	0	0.0	0.65	1839	99.35
GCF_032714515.1	1816	35	1.93	0	0.0	1.93	1781	98.07
GCF_000011125.1	1712	8	0.47	0	0.0	0.47	1704	99.53
GCF_042662125.1	2977	78	2.62	1	0.03	2.65	2898	97.35
GCF_000015225.1	1933	14	0.72	0	0.0	0.72	1919	99.28
GCF_900110215.1	5100	141	2.76	10	0.2	2.96	4949	97.04
GCF_023227715.1	2321	12	0.52	1	0.04	0.56	2308	99.44
GCF_000517625.1	4044	80	1.98	88	2.18	4.15	3876	95.85
GCF_000517445.1	2130	25	1.17	2	0.09	1.27	2103	98.73
GCF_900177045.1	2292	21	0.92	3	0.13	1.05	2268	98.95
GCF_020567425.1	3941	34	0.86	1	0.03	0.89	3906	99.11
GCF_002214505.1	2142	12	0.56	0	0.0	0.56	2130	99.44
GCF_003111625.1	2135	10	0.47	2	0.09	0.56	2123	99.44
GCF_017873555.1	3020	50	1.66	0	0.0	1.66	2970	98.34
GCF_000214415.1	1816	20	1.1	20	1.1	2.2	1776	97.8
GCF_024300625.1	3499	39	1.11	20	0.57	1.69	3440	98.31
GCF_024170505.1	2177	19	0.87	0	0.0	0.87	2158	99.13
GCF_001571405.1	2248	17	0.76	1	0.04	0.8	2230	99.2
GCF_024495425.1	4066	44	1.08	1	0.02	1.11	4021	98.89
GCF_000195915.1	1554	11	0.71	2	0.13	0.84	1541	99.16
GCF_000303155.1	3602	58	1.61	49	1.36	2.97	3495	97.03
GCF_024362405.1	4343	39	0.9	2	0.05	0.94	4302	99.06
GCF_004015825.1	3671	88	2.4	1	0.03	2.42	3582	97.58
GCF_004363215.1	1621	19	1.17	0	0.0	1.17	1602	98.83
GCF_900110865.1	4763	83	1.74	2	0.04	1.78	4678	98.22
GCF_900156425.1	4873	101	2.07	0	0.0	2.07	4772	97.93
GCF_000251105.1	2517	21	0.83	6	0.24	1.07	2490	98.93
GCF_037081675.1	4374	41	0.94	0	0.0	0.94	4333	99.06
GCF_900129775.1	3221	58	1.8	0	0.0	1.8	3163	98.2
GCF_042662525.1	3689	153	4.15	0	0.0	4.15	3536	95.85
GCF_000970085.1	4250	151	3.55	12	0.28	3.84	4087	96.16
GCF_031312595.1	2696	16	0.59	1	0.04	0.63	2679	99.37
GCF_014648235.1	2310	84	3.64	1	0.04	3.68	2225	96.32
GCF_000304355.2	2647	14	0.53	5	0.19	0.72	2628	99.28
GCF_004297185.1	2327	15	0.64	0	0.0	0.64	2312	99.36
GCF_037996645.1	3767	57	1.51	32	0.85	2.36	3678	97.64
GCF_004799665.1	3429	39	1.14	0	0.0	1.14	3390	98.86
GCF_017873335.1	2284	73	3.2	0	0.0	3.2	2211	96.8
GCF_030127165.1	3486	28	0.8	76	2.18	2.98	3382	97.02
GCF_900100385.1	3341	96	2.87	4	0.12	2.99	3241	97.01
GCF_001368915.1	3947	120	3.04	28	0.71	3.75	3799	96.25
GCF_001542905.1	3268	72	2.2	1	0.03	2.23	3195	97.77
GCF_032842345.1	2563	9	0.35	0	0.0	0.35	2554	99.65
GCF_000016525.1	1770	23	1.3	11	0.62	1.92	1736	98.08
GCF_032116555.1	3680	49	1.33	1	0.03	1.36	3630	98.64
GCF_042662625.1	3910	92	2.35	2	0.05	2.4	3816	97.6
GCF_030323845.1	2127	4	0.19	1	0.05	0.24	2122	99.76
GCF_003201835.2	3137	136	4.34	3	0.1	4.43	2998	95.57
GCF_049554935.1	1561	22	1.41	5	0.32	1.73	1534	98.27
GCF_017874235.1	2839	41	1.44	0	0.0	1.44	2798	98.56
GCF_000591035.1	1635	7	0.43	0	0.0	0.43	1628	99.57
GCF_037081715.1	3752	82	2.19	2	0.05	2.24	3668	97.76
GCF_000385565.1	2277	30	1.32	2	0.09	1.41	2245	98.59
GCF_002787055.1	1995	4	0.2	0	0.0	0.2	1991	99.8
GCF_020405205.1	4633	73	1.58	0	0.0	1.58	4560	98.42
GCF_900114455.1	4533	49	1.08	0	0.0	1.08	4484	98.92
GCF_009176545.1	4469	49	1.1	0	0.0	1.1	4420	98.9
GCF_050433505.1	2565	7	0.27	0	0.0	0.27	2558	99.73
GCF_022870485.1	4012	136	3.39	71	1.77	5.16	3805	94.84
GCF_026000775.1	2601	29	1.11	3	0.12	1.23	2569	98.77
GCF_013388255.1	2653	19	0.72	6	0.23	0.94	2628	99.06
GCF_000092465.1	1643	10	0.61	0	0.0	0.61	1633	99.39
GCF_900215575.1	3272	28	0.86	0	0.0	0.86	3244	99.14
GCF_000025625.1	4195	76	1.81	1	0.02	1.84	4118	98.16
GCF_021184045.1	2367	21	0.89	0	0.0	0.89	2346	99.11
GCF_024807035.1	1603	14	0.87	0	0.0	0.87	1589	99.13
GCF_001412615.1	2060	4	0.19	1	0.05	0.24	2055	99.76
GCF_003841485.1	3426	74	2.16	2	0.06	2.22	3350	97.78
GCF_000685395.1	2016	7	0.35	0	0.0	0.35	2009	99.65
GCF_002906575.1	5015	300	5.98	1	0.02	6.0	4714	94.0
GCF_900198835.1	2341	18	0.77	0	0.0	0.77	2323	99.23
GCF_000230735.2	4311	155	3.6	64	1.48	5.08	4092	94.92
GCF_004944975.1	3423	114	3.33	1	0.03	3.36	3308	96.64
GCF_021233435.1	3516	115	3.27	35	1.0	4.27	3366	95.73
GCF_000204415.1	3019	72	2.38	51	1.69	4.07	2896	95.93
GCF_029007355.1	1709	13	0.76	0	0.0	0.76	1696	99.24
GCF_000337375.1	3316	61	1.84	0	0.0	1.84	3255	98.16
GCF_005406125.1	4245	105	2.47	0	0.0	2.47	4140	97.53
GCF_007421925.1	4005	168	4.19	0	0.0	4.19	3837	95.81
GCF_000018305.1	2042	11	0.54	1	0.05	0.59	2030	99.41
GCF_000013445.1	3386	43	1.27	29	0.86	2.13	3314	97.87
GCF_025914035.1	2453	7	0.29	2	0.08	0.37	2444	99.63
GCF_031624605.1	4345	43	0.99	0	0.0	0.99	4302	99.01
GCF_900112175.1	4203	29	0.69	0	0.0	0.69	4174	99.31
GCF_000698785.1	2951	20	0.68	6	0.2	0.88	2925	99.12
GCF_912073625.1	1903	27	1.42	0	0.0	1.42	1876	98.58
GCF_002945325.1	1824	18	0.99	0	0.0	0.99	1806	99.01
GCF_002214365.1	1997	40	2.0	6	0.3	2.3	1951	97.7
GCF_013407165.1	1864	5	0.27	5	0.27	0.54	1854	99.46
GCF_024227715.1	4155	64	1.54	1	0.02	1.56	4090	98.44
GCF_024494595.1	3540	72	2.03	7	0.2	2.23	3461	97.77
GCF_020386975.1	2334	132	5.66	163	6.98	12.64	2039	87.36
GCF_037335815.1	5213	171	3.28	111	2.13	5.41	4931	94.59
GCF_042678005.1	3185	544	17.08	0	0.0	17.08	2641	82.92
GCF_000299395.1	2079	11	0.53	0	0.0	0.53	2068	99.47
GCF_900104065.1	4058	36	0.89	2	0.05	0.94	4020	99.06
GCF_003634715.1	4593	204	4.44	137	2.98	7.42	4252	92.58
GCF_013839425.1	2845	63	2.21	0	0.0	2.21	2782	97.79
GCF_038024865.1	1684	27	1.6	5	0.3	1.9	1652	98.1
GCF_030734185.1	3450	130	3.77	52	1.51	5.28	3268	94.72
GCF_005239435.1	5003	117	2.34	41	0.82	3.16	4845	96.84
GCF_000784355.1	2771	94	3.39	2	0.07	3.46	2675	96.54
GCF_029814175.1	3718	127	3.42	97	2.61	6.02	3494	93.98
GCF_009674605.1	3591	22	0.61	0	0.0	0.61	3569	99.39
GCF_032304395.1	1947	41	2.11	0	0.0	2.11	1906	97.89
GCF_013415905.1	5181	89	1.72	73	1.41	3.13	5019	96.87
GCF_032714495.1	1811	3	0.17	1	0.06	0.22	1807	99.78
GCF_018687785.1	2221	13	0.59	18	0.81	1.4	2190	98.6
GCF_002287175.1	3366	19	0.56	0	0.0	0.56	3347	99.44
GCF_024498335.1	2865	53	1.85	6	0.21	2.06	2806	97.94
GCF_000017945.1	1484	12	0.81	0	0.0	0.81	1472	99.19
GCF_003605575.1	2543	29	1.14	0	0.0	1.14	2514	98.86
GCF_029338575.1	4348	101	2.32	129	2.97	5.29	4118	94.71
GCF_000816105.1	2106	22	1.04	0	0.0	1.04	2084	98.96
GCF_026410925.1	3737	131	3.51	106	2.84	6.34	3500	93.66
GCF_000011085.1	4347	99	2.28	11	0.25	2.53	4237	97.47
GCF_004785955.1	3910	34	0.87	35	0.9	1.76	3841	98.24
GCF_004217335.1	4185	193	4.61	61	1.46	6.07	3931	93.93
GCF_042657325.1	3553	69	1.94	0	0.0	1.94	3484	98.06
GCF_003382685.1	3745	71	1.9	15	0.4	2.3	3659	97.7
GCF_009831575.1	3280	30	0.91	0	0.0	0.91	3250	99.09
GCF_009762275.1	3650	73	2.0	16	0.44	2.44	3561	97.56
GCF_029338315.1	3839	466	12.14	2	0.05	12.19	3371	87.81
GCF_024298865.1	4519	48	1.06	1	0.02	1.08	4470	98.92
GCF_000214725.1	2438	7	0.29	3	0.12	0.41	2428	99.59
GCF_001469865.1	4194	306	7.3	1	0.02	7.32	3887	92.68
GCF_001647085.1	2232	124	5.56	1	0.04	5.6	2107	94.4
GCF_000731985.1	3768	70	1.86	1	0.03	1.88	3697	98.12
