speciesID	numOriginal	numFilteredOut	percentFilteredOut	numDuplicatesRemoved	percentDuplicatesRemoved	percentRemoved	numLeft	percentLeft
GCF_014773155.1	45936	371	0.81	6380	13.89	14.7	39185	85.3
GCA_039657385.1	29716	0	0.0	0	0.0	0.0	29716	100.0
GCA_033220585.1	33130	437	1.32	0	0.0	1.32	32693	98.68
GCF_000147395.1	36216	346	0.96	4324	11.94	12.89	31546	87.11
GCA_039657325.1	31087	17	0.05	0	0.0	0.05	31070	99.95
GCA_019279435.1	58757	331	0.56	3190	5.43	5.99	55236	94.01
GCA_029747015.1	34209	1802	5.27	0	0.0	5.27	32407	94.73
GCF_001625215.2	49321	277	0.56	8836	17.92	18.48	40208	81.52
GCF_019202715.1	55894	2081	3.72	9183	16.43	20.15	44630	79.85
GCA_027726005.1	18942	7	0.04	0	0.0	0.04	18935	99.96
GCA_022085475.1	25655	4450	17.35	106	0.41	17.76	21099	82.24
GCA_013358455.1	33624	6419	19.09	0	0.0	19.09	27205	80.91
GCA_946122785.1	130449	14756	11.31	0	0.0	11.31	115693	88.69
GCF_020520425.1	40779	228	0.56	5777	14.17	14.73	34774	85.27
GCF_904849725.1	40284	494	1.23	3175	7.88	9.11	36615	90.89
GCA_012274485.2	52686	1416	2.69	1295	2.46	5.15	49975	94.85
GCA_039583875.1	22439	0	0.0	0	0.0	0.0	22439	100.0
GCF_004785595.1	43487	1869	4.3	6567	15.1	19.4	35051	80.6
GCA_007990325.1	97407	1533	1.57	8135	8.35	9.93	87739	90.07
GCF_003576645.1	42046	212	0.5	5825	13.85	14.36	36009	85.64
GCF_000143415.4	45247	370	0.82	3856	8.52	9.34	41021	90.66
GCA_040182985.1	35776	649	1.81	0	0.0	1.81	35127	98.19
GCA_003427395.1	35667	815	2.29	0	0.0	2.29	34852	97.71
GCA_965154135.1	27038	892	3.3	0	0.0	3.3	26146	96.7
GCF_014633365.1	41937	523	1.25	7610	18.15	19.39	33804	80.61
GCF_001879085.1	44491	1121	2.52	4918	11.05	13.57	38452	86.43
GCA_001185155.1	20682	602	2.91	0	0.0	2.91	20080	97.09
GCF_022201045.2	40427	312	0.77	6674	16.51	17.28	33441	82.72
GCF_002738365.1	43715	213	0.49	7894	18.06	18.55	35608	81.45
GCF_000340665.2	41233	1028	2.49	5698	13.82	16.31	34507	83.69
GCA_030267565.1	15644	154	0.98	0	0.0	0.98	15490	99.02
GCF_018873765.1	39350	420	1.07	3634	9.24	10.3	35296	89.7
GCF_000816755.2	57621	2385	4.14	8775	15.23	19.37	46461	80.63
GCF_025698485.1	49176	555	1.13	7616	15.49	16.62	41005	83.38
GCA_040144405.1	11716	123	1.05	0	0.0	1.05	11593	98.95
GCA_047496595.1	40057	1071	2.67	0	0.0	2.67	38986	97.33
GCA_051175655.1	42913	28	0.07	6764	15.76	15.83	36121	84.17
GCA_965225045.1	14177	1429	10.08	0	0.0	10.08	12748	89.92
GCF_033568475.1	41190	167	0.41	7522	18.26	18.67	33501	81.33
GCA_004153795.2	30173	0	0.0	0	0.0	0.0	30173	100.0
GCA_963859935.3	34800	9	0.03	0	0.0	0.03	34791	99.97
GCA_046055965.1	41865	972	2.32	0	0.0	2.32	40893	97.68
GCA_033070095.1	47896	6501	13.57	0	0.0	13.57	41395	86.43
GCA_040144355.1	12417	55	0.44	0	0.0	0.44	12362	99.56
GCA_051903795.1	30207	610	2.02	0	0.0	2.02	29597	97.98
GCF_000150535.2	26103	2577	9.87	3565	13.66	23.53	19961	76.47
GCA_014858505.1	45647	270	0.59	3877	8.49	9.08	41500	90.92
GCA_026229545.1	34842	0	0.0	0	0.0	0.0	34842	100.0
GCA_905216605.1	23269	181	0.78	0	0.0	0.78	23088	99.22
GCA_964267205.1	42978	8702	20.25	0	0.0	20.25	34276	79.75
GCA_023525745.1	46935	6380	13.59	0	0.0	13.59	40555	86.41
GCA_050575145.1	27636	28	0.1	0	0.0	0.1	27608	99.9
GCA_030272155.1	16654	16	0.1	0	0.0	0.1	16638	99.9
GCA_001974805.1	29356	2975	10.13	0	0.0	10.13	26381	89.87
GCA_030270665.1	53009	11	0.02	0	0.0	0.02	52998	99.98
GCA_014871385.1	40806	778	1.91	3098	7.59	9.5	36930	90.5
GCF_907164915.1	36777	366	1.0	2527	6.87	7.87	33884	92.13
GCA_051225905.1	52182	0	0.0	4221	8.09	8.09	47961	91.91
GCF_000309985.2	60607	1067	1.76	9108	15.03	16.79	50432	83.21
GCF_007655135.1	36608	368	1.01	5794	15.83	16.83	30446	83.17
GCF_023119035.1	46508	675	1.45	5531	11.89	13.34	40302	86.66
GCF_009805555.1	39992	140	0.35	7882	19.71	20.06	31970	79.94
GCF_000495115.2	49660	936	1.88	8477	17.07	18.95	40247	81.05
GCF_030272615.1	60829	410	0.67	8341	13.71	14.39	52078	85.61
GCA_049350635.1	33354	0	0.0	0	0.0	0.0	33354	100.0
GCF_001879475.1	51054	274	0.54	7386	14.47	15.0	43394	85.0
GCA_902729315.2	21894	0	0.0	0	0.0	0.0	21894	100.0
GCA_040144375.1	13822	1035	7.49	0	0.0	7.49	12787	92.51
GCF_000214015.3	7766	274	3.53	0	0.0	3.53	7492	96.47
GCA_029228605.1	36254	1121	3.09	1757	4.85	7.94	33376	92.06
GCA_000441915.1	17685	12492	70.64	0	0.0	70.64	5193	29.36
GCF_003473485.1	42687	425	1.0	4871	11.41	12.41	37391	87.59
GCF_000414095.1	27648	1389	5.02	2552	9.23	14.25	23707	85.75
GCF_958979055.1	35115	200	0.57	4651	13.25	13.81	30264	86.19
GCA_021605115.1	13724	6682	48.69	0	0.0	48.69	7042	51.31
GCA_013467485.1	30295	10996	36.3	33	0.11	36.41	19266	63.59
GCA_037953625.1	48749	11184	22.94	0	0.0	22.94	37565	77.06
GCA_034509755.1	44252	1	0.0	0	0.0	0.0	44251	100.0
GCF_030987335.1	48131	230	0.48	6705	13.93	14.41	41196	85.59
GCA_044505025.1	40475	5742	14.19	0	0.0	14.19	34733	85.81
GCF_009905375.1	62101	298	0.48	8567	13.8	14.28	53236	85.72
GCA_002762385.1	30271	27	0.09	0	0.0	0.09	30244	99.91
GCF_900185275.1	33690	817	2.43	1945	5.77	8.2	30928	91.8
GCF_001633185.2	53226	351	0.66	8074	15.17	15.83	44801	84.17
GCA_050084535.1	28846	0	0.0	0	0.0	0.0	28846	100.0
GCA_932364175.1	45436	2248	4.95	0	0.0	4.95	43188	95.05
GCA_902706635.1	29523	4393	14.88	0	0.0	14.88	25130	85.12
GCA_039720395.1	28611	94	0.33	1	0.0	0.33	28516	99.67
GCF_029784015.1	44311	823	1.86	5642	12.73	14.59	37846	85.41
GCA_040286105.1	46111	1288	2.79	0	0.0	2.79	44823	97.21
GCA_963425845.1	30840	1318	4.27	0	0.0	4.27	29522	95.73
GCA_014180765.2	18566	0	0.0	0	0.0	0.0	18566	100.0
GCA_001247695.2	57552	7241	12.58	0	0.0	12.58	50311	87.42
GCF_040712315.1	42663	188	0.44	5722	13.41	13.85	36753	86.15
GCA_008009225.1	28308	3	0.01	0	0.0	0.01	28305	99.99
GCF_008831285.2	34619	442	1.28	7059	20.39	21.67	27118	78.33
GCF_044706935.1	37464	1796	4.79	3432	9.16	13.95	32236	86.05
GCA_963924115.1	27403	1417	5.17	0	0.0	5.17	25986	94.83
GCA_019845555.1	21855	33	0.15	0	0.0	0.15	21822	99.85
GCA_051175675.1	36994	26	0.07	6759	18.27	18.34	30209	81.66
GCA_030408175.1	87929	1	0.0	0	0.0	0.0	87928	100.0
