speciesID	numOriginal	numFilteredOut	percentFilteredOut	numDuplicatesRemoved	percentDuplicatesRemoved	percentRemoved	numLeft	percentLeft
GCF_040956055.1	22803	1576	6.91	411	1.8	8.71	20816	91.29
GCA_040091345.1	20681	8127	39.3	0	0.0	39.3	12554	60.7
GCF_900964775.1	47873	528	1.1	7587	15.85	16.95	39758	83.05
GCF_022749685.1	32053	515	1.61	1721	5.37	6.98	29817	93.02
GCF_033815535.1	39530	1031	2.61	5523	13.97	16.58	32976	83.42
GCA_013399675.1	15762	15762	100.0	0	0.0	100.0	0	0.0
GCA_013396595.1	15627	15627	100.0	0	0.0	100.0	0	0.0
GCF_045791955.1	75712	1468	1.94	8132	10.74	12.68	66112	87.32
GCF_024500385.1	53287	464	0.87	7837	14.71	15.58	44986	84.42
GCF_048418815.1	49313	715	1.45	10079	20.44	21.89	38519	78.11
GCA_013397245.1	15419	15418	99.99	0	0.0	99.99	1	0.01
GCF_034702125.1	41019	822	2.0	3071	7.49	9.49	37126	90.51
GCF_000687185.1	23693	2576	10.87	2847	12.02	22.89	18270	77.11
GCA_013400675.1	10415	10406	99.91	0	0.0	99.91	9	0.09
GCA_013396555.1	15801	15801	100.0	0	0.0	100.0	0	0.0
GCF_030014155.1	40906	600	1.47	4701	11.49	12.96	35605	87.04
GCA_013397115.1	15773	15773	100.0	0	0.0	100.0	0	0.0
GCA_010078495.1	16969	16969	100.0	0	0.0	100.0	0	0.0
GCA_013400215.1	15071	15070	99.99	0	0.0	99.99	1	0.01
GCF_031021105.1	41300	968	2.34	7756	18.78	21.12	32576	78.88
GCF_022539395.1	35689	2038	5.71	5939	16.64	22.35	27712	77.65
GCF_000695195.1	15694	8470	53.97	64	0.41	54.38	7160	45.62
GCF_963691925.1	31489	1482	4.71	1862	5.91	10.62	28145	89.38
GCA_041200155.1	44044	7463	16.94	1280	2.91	19.85	35301	80.15
GCA_029282475.1	20194	2267	11.23	0	0.0	11.23	17927	88.77
GCA_012411365.1	24354	1343	5.51	0	0.0	5.51	23011	94.49
GCF_003259725.1	27752	1174	4.23	4107	14.8	19.03	22471	80.97
GCF_009829125.3	31997	665	2.08	2094	6.54	8.62	29238	91.38
GCF_001431845.1	30937	1295	4.19	4525	14.63	18.81	25117	81.19
GCA_013398855.1	15105	15104	99.99	0	0.0	99.99	1	0.01
GCF_049309525.1	37050	877	2.37	1449	3.91	6.28	34724	93.72
GCF_001891065.2	42001	1222	2.91	5338	12.71	15.62	35441	84.38
GCF_014805655.1	39184	1266	3.23	7241	18.48	21.71	30677	78.29
GCF_047716275.1	44083	686	1.56	8993	20.4	21.96	34404	78.04
GCA_024635365.1	16600	3381	20.37	0	0.0	20.37	13219	79.63
GCA_013398275.1	15664	15664	100.0	0	0.0	100.0	0	0.0
GCF_039877785.1	36717	319	0.87	2897	7.89	8.76	33501	91.24
GCF_001604755.1	36686	947	2.58	7712	21.02	23.6	28027	76.4
GCA_039797435.1	21841	498	2.28	0	0.0	2.28	21343	97.72
GCF_030014385.1	34613	761	2.2	2561	7.4	9.6	31291	90.4
GCF_027579445.1	28320	660	2.33	3706	13.09	15.42	23954	84.58
GCF_030936135.1	24098	1223	5.08	698	2.9	7.97	22177	92.03
GCA_010085355.1	14218	14218	100.0	0	0.0	100.0	0	0.0
GCF_014805685.1	44653	2154	4.82	6365	14.25	19.08	36134	80.92
GCF_032191835.1	33566	1163	3.46	2853	8.5	11.96	29550	88.04
GCF_000709365.1	16071	8463	52.66	58	0.36	53.02	7550	46.98
GCF_016699485.2	68754	985	1.43	21340	31.04	32.47	46429	67.53
GCF_043641665.1	29466	651	2.21	582	1.98	4.18	28233	95.82
GCA_965140175.1	34239	75	0.22	0	0.0	0.22	34164	99.78
GCF_964199755.1	49469	683	1.38	11796	23.85	25.23	36990	74.77
GCF_002234675.1	44871	636	1.42	5413	12.06	13.48	38822	86.52
GCF_028769735.1	37405	678	1.81	7218	19.3	21.11	29509	78.89
GCA_004026145.2	20140	598	2.97	0	0.0	2.97	19542	97.03
GCA_013400535.1	13524	13522	99.99	0	0.0	99.99	2	0.01
GCF_017639745.1	46013	702	1.53	5637	12.25	13.78	39674	86.22
GCF_004329235.1	50591	1751	3.46	9825	19.42	22.88	39015	77.12
GCF_047495875.1	34730	515	1.48	6903	19.88	21.36	27312	78.64
GCA_031216635.1	32471	3748	11.54	64	0.2	11.74	28659	88.26
GCF_015220715.1	50925	582	1.14	6905	13.56	14.7	43438	85.3
GCF_027744825.2	44913	233	0.52	6101	13.58	14.1	38579	85.9
GCF_036370855.1	44615	653	1.46	9598	21.51	22.98	34364	77.02
GCF_001723915.1	27317	1080	3.95	2962	10.84	14.8	23275	85.2
GCF_046128005.1	35308	570	1.61	3669	10.39	12.01	31069	87.99
GCF_021917145.1	38495	1257	3.27	4749	12.34	15.6	32489	84.4
GCF_000699245.1	15891	8876	55.86	64	0.4	56.26	6951	43.74
GCA_013398225.1	16035	16035	100.0	0	0.0	100.0	0	0.0
GCF_002922805.2	43304	2713	6.27	5191	11.99	18.25	35400	81.75
GCF_000523025.1	39277	1780	4.53	5578	14.2	18.73	31919	81.27
GCA_013396975.1	15880	15880	100.0	0	0.0	100.0	0	0.0
GCA_032206185.1	17966	1082	6.02	0	0.0	6.02	16884	93.98
GCF_039878825.1	35293	557	1.58	6872	19.47	21.05	27864	78.95
GCF_900963305.1	38373	610	1.59	3828	9.98	11.57	33935	88.43
GCF_000277835.1	20627	2600	12.6	1255	6.08	18.69	16772	81.31
GCA_013398155.1	14803	14802	99.99	0	0.0	99.99	1	0.01
GCA_013397295.1	15263	15262	99.99	0	0.0	99.99	1	0.01
GCA_019059645.1	30859	5783	18.74	0	0.0	18.74	25076	81.26
GCA_028583405.1	31128	5592	17.96	111	0.36	18.32	25425	81.68
GCA_033026295.1	26479	87	0.33	0	0.0	0.33	26392	99.67
GCF_963854185.1	41686	832	2.0	4205	10.09	12.08	36649	87.92
GCA_030913585.1	23133	7023	30.36	0	0.0	30.36	16110	69.64
GCF_050575085.1	37809	709	1.88	3929	10.39	12.27	33171	87.73
GCF_902713425.1	84231	1138	1.35	13341	15.84	17.19	69752	82.81
GCA_019447015.1	28027	2646	9.44	1572	5.61	15.05	23809	84.95
GCA_013396435.1	15174	15174	100.0	0	0.0	100.0	0	0.0
GCF_029633865.1	29635	1054	3.56	2161	7.29	10.85	26420	89.15
GCF_027172205.1	51627	398	0.77	9173	17.77	18.54	42056	81.46
GCA_013390025.1	15488	15487	99.99	0	0.0	99.99	1	0.01
GCF_900246225.1	52905	709	1.34	7718	14.59	15.93	44478	84.07
GCA_013396575.1	16009	16009	100.0	0	0.0	100.0	0	0.0
GCF_047663525.1	53105	585	1.1	12696	23.91	25.01	39824	74.99
GCF_000732505.1	36633	1447	3.95	2939	8.02	11.97	32247	88.03
GCF_009829145.1	39421	1369	3.47	8166	20.71	24.19	29886	75.81
GCA_022758105.1	22338	1080	4.83	0	0.0	4.83	21258	95.17
GCF_017654675.1	73131	5266	7.2	11048	15.11	22.31	56817	77.69
GCA_013390065.1	15362	15362	100.0	0	0.0	100.0	0	0.0
GCF_000633615.1	43818	953	2.17	5473	12.49	14.67	37392	85.33
GCA_004119915.2	28508	4	0.01	0	0.0	0.01	28504	99.99
GCF_022379125.1	50995	332	0.65	8449	16.57	17.22	42214	82.78
GCA_013400035.1	15911	15910	99.99	0	0.0	99.99	1	0.01
GCF_003342845.1	21515	1163	5.41	1549	7.2	12.61	18803	87.39
GCF_029531705.1	45256	1092	2.41	8913	19.69	22.11	35251	77.89
GCF_024713975.1	52137	187	0.36	8056	15.45	15.81	43894	84.19
GCF_026170545.1	34726	1162	3.35	5912	17.02	20.37	27652	79.63
GCF_965638725.1	36321	1007	2.77	6621	18.23	21.0	28693	79.0
GCF_029633855.1	46307	661	1.43	6721	14.51	15.94	38925	84.06
GCF_963662255.1	28221	1030	3.65	1762	6.24	9.89	25429	90.11
GCA_013397055.1	15252	15252	100.0	0	0.0	100.0	0	0.0
GCA_013399935.1	15131	15130	99.99	0	0.0	99.99	1	0.01
GCA_013398955.1	16099	16099	100.0	0	0.0	100.0	0	0.0
GCF_023343835.1	43848	801	1.83	10255	23.39	25.21	32792	74.79
GCF_033026475.1	55809	383	0.69	8019	14.37	15.05	47407	84.95
GCA_013399115.1	15749	15748	99.99	0	0.0	99.99	1	0.01
GCF_041296385.1	41881	955	2.28	8771	20.94	23.22	32155	76.78
GCF_000972845.2	46403	762	1.64	6520	14.05	15.69	39121	84.31
GCF_017589495.1	43775	2591	5.92	5618	12.83	18.75	35566	81.25
GCF_030684315.1	50715	529	1.04	11969	23.6	24.64	38217	75.36
GCF_037176765.1	38956	400	1.03	5208	13.37	14.4	33348	85.6
GCF_900880675.1	53190	989	1.86	7020	13.2	15.06	45181	84.94
GCF_039654945.1	50089	567	1.13	8529	17.03	18.16	40993	81.84
GCF_004916995.1	30918	4358	14.1	2309	7.47	21.56	24251	78.44
GCF_965140265.1	59946	688	1.15	12760	21.29	22.43	46498	77.57
GCA_013399435.1	15264	15263	99.99	0	0.0	99.99	1	0.01
GCA_013399075.1	13866	13865	99.99	0	0.0	99.99	1	0.01
GCF_028551555.1	27338	1264	4.62	2871	10.5	15.13	23203	84.87
GCF_033978795.1	48569	626	1.29	6458	13.3	14.59	41485	85.41
GCA_010082375.1	16610	16610	100.0	0	0.0	100.0	0	0.0
GCA_051903775.1	34929	3974	11.38	0	0.0	11.38	30955	88.62
GCF_017590135.1	32674	1407	4.31	5100	15.61	19.91	26167	80.09
GCF_963584025.1	39971	527	1.32	3266	8.17	9.49	36178	90.51
GCF_015220805.1	36983	606	1.64	6254	16.91	18.55	30123	81.45
GCA_013400255.1	15260	15258	99.99	0	0.0	99.99	2	0.01
GCF_035149785.1	29828	489	1.64	2486	8.33	9.97	26853	90.03
GCF_016835505.1	42457	916	2.16	6249	14.72	16.88	35292	83.12
GCA_033459395.1	35292	6708	19.01	0	0.0	19.01	28584	80.99
GCF_032444005.1	43698	202	0.46	6053	13.85	14.31	37443	85.69
GCF_027409825.1	30707	1085	3.53	1451	4.73	8.26	28171	91.74
GCF_018555375.3	58403	661	1.13	10446	17.89	19.02	47296	80.98
GCF_902827115.2	37826	1952	5.16	3720	9.83	14.99	32154	85.01
GCF_044704955.1	45258	1296	2.86	8068	17.83	20.69	35894	79.31
GCA_029692085.1	22570	861	3.81	0	0.0	3.81	21709	96.19
GCF_027596085.1	31819	2613	8.21	2818	8.86	17.07	26388	82.93
GCF_002260705.1	32812	667	2.03	2635	8.03	10.06	29510	89.94
GCA_013398575.1	14709	14707	99.99	0	0.0	99.99	2	0.01
GCA_013399195.1	15991	15991	100.0	0	0.0	100.0	0	0.0
GCF_027887155.1	44948	734	1.63	7793	17.34	18.97	36421	81.03
GCA_013397565.1	15687	15687	100.0	0	0.0	100.0	0	0.0
GCA_013401235.1	13427	13427	100.0	0	0.0	100.0	0	0.0
GCF_049634645.1	58666	771	1.31	13103	22.33	23.65	44792	76.35
GCA_013396525.1	15932	15932	100.0	0	0.0	100.0	0	0.0
GCA_013397755.1	15866	15865	99.99	0	0.0	99.99	1	0.01
GCA_013398115.1	16010	16009	99.99	0	0.0	99.99	1	0.01
GCA_013389865.1	15360	15358	99.99	0	0.0	99.99	2	0.01
GCF_013377495.2	36879	1128	3.06	8389	22.75	25.81	27362	74.19
GCF_011397635.1	45301	479	1.06	5459	12.05	13.11	39363	86.89
GCA_013400355.1	15671	15671	100.0	0	0.0	100.0	0	0.0
GCA_013396375.1	15169	15169	100.0	0	0.0	100.0	0	0.0
GCA_013397435.1	15791	15790	99.99	0	0.0	99.99	1	0.01
GCA_013398015.1	15477	15477	100.0	0	0.0	100.0	0	0.0
GCF_028018845.1	27651	656	2.37	3512	12.7	15.07	23483	84.93
GCF_902148855.1	42650	1969	4.62	4829	11.32	15.94	35852	84.06
GCF_029215685.1	26394	984	3.73	2260	8.56	12.29	23150	87.71
GCA_013397895.1	16053	16053	100.0	0	0.0	100.0	0	0.0
GCF_018139145.2	25333	1774	7.0	1750	6.91	13.91	21809	86.09
GCA_013397515.1	15122	15122	100.0	0	0.0	100.0	0	0.0
GCA_013396715.1	15524	15524	100.0	0	0.0	100.0	0	0.0
GCF_035084215.1	40781	1180	2.89	5847	14.34	17.23	33754	82.77
GCF_000735185.1	31990	5211	16.29	1977	6.18	22.47	24802	77.53
GCF_019175285.1	43731	1975	4.52	7882	18.02	22.54	33874	77.46
GCF_963921235.1	44150	481	1.09	9506	21.53	22.62	34163	77.38
GCF_900634415.1	37961	2850	7.51	4691	12.36	19.87	30420	80.13
GCA_013400935.1	14264	14263	99.99	0	0.0	99.99	1	0.01
GCF_002814215.2	38683	3275	8.47	3196	8.26	16.73	32212	83.27
GCA_013399515.1	15515	15515	100.0	0	0.0	100.0	0	0.0
GCF_016920845.1	45534	2185	4.8	6109	13.42	18.21	37240	81.79
GCA_013397455.1	15262	15262	100.0	0	0.0	100.0	0	0.0
GCA_013397075.1	16122	16121	99.99	0	0.0	99.99	1	0.01
GCA_036884735.1	37075	9071	24.47	0	0.0	24.47	28004	75.53
GCA_013400855.1	12579	12576	99.98	0	0.0	99.98	3	0.02
GCA_013400195.1	15841	15841	100.0	0	0.0	100.0	0	0.0
GCA_013396505.1	15895	15895	100.0	0	0.0	100.0	0	0.0
GCF_029890125.1	40372	950	2.35	2711	6.72	9.07	36711	90.93
GCA_013389965.1	11134	11133	99.99	0	0.0	99.99	1	0.01
GCA_013398815.1	15486	15486	100.0	0	0.0	100.0	0	0.0
GCF_000699105.1	16934	2239	13.22	735	4.34	17.56	13960	82.44
GCF_000146605.3	29717	3570	12.01	3452	11.62	23.63	22695	76.37
GCF_007364275.1	41468	1651	3.98	4736	11.42	15.4	35081	84.6
GCF_963921805.1	40038	760	1.9	7552	18.86	20.76	31726	79.24
GCA_002844005.1	23009	0	0.0	0	0.0	0.0	23009	100.0
GCF_030028575.1	27146	1954	7.2	3466	12.77	19.97	21726	80.03
GCA_013398735.1	14778	14778	100.0	0	0.0	100.0	0	0.0
GCF_031753505.1	41503	1071	2.58	6386	15.39	17.97	34046	82.03
GCF_009819885.2	36231	1072	2.96	5785	15.97	18.93	29374	81.07
GCF_029448725.1	83431	1768	2.12	10095	12.1	14.22	71568	85.78
GCA_013400735.1	14825	14824	99.99	0	0.0	99.99	1	0.01
GCA_040110945.1	30226	27	0.09	0	0.0	0.09	30199	99.91
GCF_027358695.1	27833	260	0.93	2098	7.54	8.47	25475	91.53
GCF_028017835.1	26578	787	2.96	959	3.61	6.57	24832	93.43
GCA_040091305.1	37951	9669	25.48	0	0.0	25.48	28282	74.52
GCA_907165135.1	18794	52	0.28	0	0.0	0.28	18742	99.72
GCF_018296145.1	82681	2723	3.29	10984	13.28	16.58	68974	83.42
GCA_013400755.1	16294	16294	100.0	0	0.0	100.0	0	0.0
GCF_001447785.1	24536	3294	13.43	1537	6.26	19.69	19705	80.31
GCA_013398745.1	15342	15341	99.99	0	0.0	99.99	1	0.01
GCF_046127955.1	40685	309	0.76	4433	10.9	11.66	35943	88.34
GCF_025434085.1	42902	715	1.67	4651	10.84	12.51	37536	87.49
GCA_013397375.1	15934	15929	99.97	0	0.0	99.97	5	0.03
GCA_013399175.1	15407	15407	100.0	0	0.0	100.0	0	0.0
GCF_034315485.1	41092	926	2.25	6450	15.7	17.95	33716	82.05
GCA_002218305.1	17131	3309	19.32	0	0.0	19.32	13822	80.68
GCA_013397775.1	16059	16058	99.99	0	0.0	99.99	1	0.01
GCF_030273125.1	36638	887	2.42	3061	8.35	10.78	32690	89.22
GCA_013396485.1	15238	15238	100.0	0	0.0	100.0	0	0.0
GCF_902459505.1	50054	570	1.14	11050	22.08	23.21	38434	76.79
GCF_023373465.1	115775	2300	1.99	28309	24.45	26.44	85166	73.56
GCA_013400055.1	15825	15825	100.0	0	0.0	100.0	0	0.0
GCF_023634085.1	42980	963	2.24	8677	20.19	22.43	33340	77.57
GCF_023375685.1	44470	544	1.22	6809	15.31	16.53	37117	83.47
GCA_013400655.1	11950	11946	99.97	0	0.0	99.97	4	0.03
GCF_000695765.1	16661	8914	53.5	55	0.33	53.83	7692	46.17
GCF_004010195.1	47886	1414	2.95	8963	18.72	21.67	37509	78.33
GCF_963924245.1	41162	952	2.31	8373	20.34	22.65	31837	77.35
GCF_013103735.1	45242	1028	2.27	5274	11.66	13.93	38940	86.07
GCF_000691785.1	16384	8457	51.62	57	0.35	51.97	7870	48.03
GCF_021292245.1	48455	1579	3.26	7879	16.26	19.52	38997	80.48
GCF_006386435.1	42926	612	1.43	4642	10.81	12.24	37672	87.76
GCA_013397845.1	15648	15648	100.0	0	0.0	100.0	0	0.0
GCA_013398295.1	15689	15688	99.99	0	0.0	99.99	1	0.01
GCF_964195595.1	43067	815	1.89	7546	17.52	19.41	34706	80.59
GCA_013399775.1	12157	12156	99.99	0	0.0	99.99	1	0.01
GCF_028389875.1	34972	735	2.1	5468	15.64	17.74	28769	82.26
GCA_013401355.1	13153	13147	99.95	0	0.0	99.95	6	0.05
GCF_014851395.1	48385	3461	7.15	5123	10.59	17.74	39801	82.26
GCA_013389985.1	14072	14071	99.99	0	0.0	99.99	1	0.01
GCF_963932015.1	47868	617	1.29	10215	21.34	22.63	37036	77.37
GCA_023974075.1	39863	9202	23.08	412	1.03	24.12	30249	75.88
GCF_028500815.1	44471	1143	2.57	9839	22.12	24.69	33489	75.31
GCA_030684275.1	38770	11814	30.47	0	0.0	30.47	26956	69.53
GCF_040206685.1	52133	1288	2.47	10078	19.33	21.8	40767	78.2
GCF_003984885.1	39483	2340	5.93	7474	18.93	24.86	29669	75.14
GCF_049306965.1	89857	6101	6.79	20967	23.33	30.12	62789	69.88
GCF_037038585.1	45479	541	1.19	8969	19.72	20.91	35969	79.09
GCF_000239395.1	36452	2102	5.77	3465	9.51	15.27	30885	84.73
GCA_036324585.1	31029	123	0.4	0	0.0	0.4	30906	99.6
GCF_027477595.1	37953	842	2.22	6402	16.87	19.09	30709	80.91
GCF_048594095.1	61308	266	0.43	12785	20.85	21.29	48257	78.71
GCA_010078485.1	16328	16326	99.99	0	0.0	99.99	2	0.01
GCF_040807025.1	60516	519	0.86	18521	30.61	31.46	41476	68.54
GCA_013401295.1	15334	15334	100.0	0	0.0	100.0	0	0.0
GCA_013399215.1	15926	15926	100.0	0	0.0	100.0	0	0.0
GCA_013398935.1	13522	13522	100.0	0	0.0	100.0	0	0.0
GCF_963576545.1	30061	761	2.53	1587	5.28	7.81	27713	92.19
GCF_002925995.2	34350	2970	8.65	3199	9.31	17.96	28181	82.04
GCF_011004845.1	58192	1067	1.83	8945	15.37	17.21	48180	82.79
GCF_021028975.2	38166	1485	3.89	6274	16.44	20.33	30407	79.67
GCF_007399415.2	51007	1609	3.15	10107	19.81	22.97	39291	77.03
GCA_013401095.1	15090	15090	100.0	0	0.0	100.0	0	0.0
GCF_027580225.2	53626	632	1.18	6597	12.3	13.48	46397	86.52
GCF_019176455.1	42109	829	1.97	4447	10.56	12.53	36833	87.47
GCF_000710305.1	15525	7961	51.28	60	0.39	51.67	7504	48.33
GCF_001527695.2	23450	3857	16.45	703	3.0	19.45	18890	80.55
GCF_000485575.1	49652	951	1.92	5938	11.96	13.87	42763	86.13
GCA_045298695.1	35053	28	0.08	0	0.0	0.08	35025	99.92
GCF_028858705.1	49200	729	1.48	11254	22.87	24.36	37217	75.64
GCF_965152275.1	41772	762	1.82	6738	16.13	17.95	34272	82.05
GCF_002078875.1	43271	1480	3.42	10043	23.21	26.63	31748	73.37
GCA_013396935.1	15154	15154	100.0	0	0.0	100.0	0	0.0
GCA_051861685.1	34659	1017	2.93	0	0.0	2.93	33642	97.07
GCF_027358585.1	47541	608	1.28	7055	14.84	16.12	39878	83.88
GCF_020740725.1	43185	838	1.94	7756	17.96	19.9	34591	80.1
GCF_024489055.1	51294	479	0.93	6878	13.41	14.34	43937	85.66
GCA_013399455.1	15222	15222	100.0	0	0.0	100.0	0	0.0
GCF_904425465.1	43938	1794	4.08	5268	11.99	16.07	36876	83.93
GCF_901001135.1	49339	1625	3.29	9696	19.65	22.95	38018	77.05
GCF_003031625.1	34029	1780	5.23	5206	15.3	20.53	27043	79.47
GCA_013396775.1	15494	15494	100.0	0	0.0	100.0	0	0.0
GCF_018340385.1	80987	3708	4.58	10032	12.39	16.97	67247	83.03
GCF_000247815.1	26481	1681	6.35	3502	13.22	19.57	21298	80.43
GCF_038088225.1	26701	933	3.49	2319	8.69	12.18	23449	87.82
GCA_036173005.1	25934	1602	6.18	0	0.0	6.18	24332	93.82
GCA_013400115.1	16265	16265	100.0	0	0.0	100.0	0	0.0
GCF_036013475.1	59506	690	1.16	15761	26.49	27.65	43055	72.35
GCF_000935625.1	24819	1674	6.74	821	3.31	10.05	22324	89.95
GCA_033026305.1	25865	3	0.01	0	0.0	0.01	25862	99.99
GCF_009650955.1	43081	906	2.1	7699	17.87	19.97	34476	80.03
GCF_003957555.1	29231	1180	4.04	5228	17.89	21.92	22823	78.08
GCF_018398535.1	49024	2811	5.73	6461	13.18	18.91	39752	81.09
GCA_013399735.1	15454	15454	100.0	0	0.0	100.0	0	0.0
GCF_027579695.1	47024	940	2.0	6679	14.2	16.2	39405	83.8
GCF_001715985.3	24624	2148	8.72	2785	11.31	20.03	19691	79.97
GCF_020745825.1	27581	1101	3.99	2918	10.58	14.57	23562	85.43
